,TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ACWG ESM,ACWG TSM,Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity, Stellar Metallicity err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
2518,328934463,2485.01,TIC 328934463.01,3,4,3,3,4,4,4,24.9,76.3,3,11,3,PC,PC,10.9687,0.008,,1,qlp,13:40:49.04,22:59:02.29,0.999,0.085,-7.186,0.09,2458939.78481,0.00195,11.23474,0.00266,6.601,0.759,5.704216,0.001578,5240.0,1.45362,12.9872,0.705185,435.451,1272.0,49.0,397.953,8.0605,6016.4,119.0,4.01,0.08,1.72,0.09,0.097,0.059,23,2021-02-11,2021-02-11,2021-06-01 12:02:45,
2519,369376388,2486.01,TIC 369376388.01,1,4,1,1,3,4,4,15.3,93.5,0,0,1,PC,PC,11.1869,0.006,,1,spoc,03:59:24.52,-36:28:33.69,153.461,0.032,24.084,0.043,2459144.538178,0.002319,1.541156,0.000242,1.842829,0.15485,1.683821,0.109,1549.654824,100.38752,3.72537,0.410616,324.912095,1082.832343,13.226,96.5003,0.2093,4307.3,152.2,,,0.774692,0.070688,,,"5,31",2021-02-11,2021-02-10,2021-06-01 12:02:45,SG1 should check the neighbor
2520,394346745,2487.01,TIC 394346745.01,3,4,3,3,1,4,4,43.1,43.1,0,0,0,PC,PC,12.8466,0.006,,1,spoc,02:51:33.2,-81:00:25.17,7.501,0.021,12.565,0.019,2459062.773599,0.000971,3.402188,0.000269,3.253361,0.082183,15.516397,0.320994,14189.49603,295.603,14.768728,0.715443,859.311019,1380.884468,36.470055,646.188,4.501,5822.0,5946.3,4.3,,1.2098,0.05257,,,"27,28",2021-02-19,2021-02-17,2021-06-01 12:02:45,possible odd-even; two even transits on momentum dumps/near data gaps; 19 mag star in pixel
2521,139251123,2488.01,,3,4,3,3,1,4,4,15.2,40.0,2,0,0,PC,PC,10.6292,0.006,,1,spoc,23:08:32.68,-45:01:35.38,31.745,0.065,3.458,0.091,2459066.147828,0.002861,10.762933,0.004047,4.326348,0.401843,2.077907,0.140298,1911.993234,129.2107,10.163976,2.432047,469.865698,1187.44413,13.559561,385.238,10.3255,5394.0,5394.9,4.4,2.0,2.31961,0.142639,,,28,2021-02-19,2021-02-17,2021-06-01 12:02:45,2 fainter stars in pixel
2522,279327604,2489.01,TIC 279327604.01,3,4,3,3,1,4,4,28.5,171.1,1,0,0,PC,PC,11.2451,0.006,,1,spoc,22:10:12.74,-45:02:58.61,-26.014,0.125,12.767,0.172,2459062.945311,0.001536,1.426951,0.000172,1.336786,0.126527,3.133294,0.237395,2881.710639,218.62526,8.828119,12.022716,1289.465611,1528.347781,14.413239,215.394,5.026,5421.0,5412.1,4.6,0.1,1.02349,0.06402,-0.48,0.1,28,2021-02-19,2021-02-17,2021-06-01 12:02:45,Potential odd-even
2523,77437543,2490.01,TIC 77437543.01,3,4,3,3,3,4,4,10.5,54.2,0,0,1,PC,PC,11.2759,0.006,,1,spoc,04:52:29.88,-36:15:25.55,19.343,0.034,12.751,0.042,2459180.691467,0.002886,14.509857,0.004064,7.474737,0.274084,4.796039,0.205888,4407.573531,189.61221,7.893877,0.611247,83.260976,770.424569,33.01424,267.648,1.6085,5459.0,129.402,4.27837,0.080395,1.17142,0.06191,,,32,2021-02-19,2021-02-18,2021-06-01 12:02:45,CTOI from Rafael Brahm; single at TBJD ~2181
2524,80567842,2491.01,,3,4,3,3,4,4,4,66.9,164.9,0,0,3,PC,PC,11.0233,0.01,,1,spoc,05:49:08.01,09:37:39.05,2.892,0.086,-3.379,0.076,2459205.124526,0.00074,5.92777,0.000403,2.559995,0.048364,14.190108,0.490604,12984.536466,451.76117,20.406899,1.05477,1581.265122,1608.314297,61.44919,533.726,12.711,8343.0,147.492,4.36705,0.074138,1.55754,0.058407,,,33,2021-02-19,2021-02-18,2021-06-01 12:02:45,large; pre-eclipse bump potentially due to ellipsoidal variation
2525,282498590,2492.01,TIC 282498590.01,3,4,3,3,4,4,4,47.3,74.2,2,2,3,PC,APC,11.6749,0.006,,1,spoc,06:00:23.94,05:06:52.09,-7.783,0.084,-5.481,0.074,2459202.053965,0.001075,10.101144,0.000857,5.213043,0.085514,14.316629,0.219674,13099.546778,202.30641,17.899579,3.970377,352.897394,1105.431567,40.358913,421.423,14.039,6519.0,1072.3,4.22,0.25,1.48974,0.32994,,,"6,33",2021-02-19,2021-02-18,2021-06-01 12:02:45,no centroid offset in SPOC S33
2526,123664207,2493.01,TIC 123664207.01,3,5,5,3,3,4,4,0.0,3.7,0,1,1,PC,PC,11.433,0.006,,1,spoc,05:58:59.1,-21:34:30.34,33.223,0.022,113.235,0.056,2459225.823327,0.00393,0.0,0.0,2.09353,0.794413,1.852033,0.267805,1704.331371,246.62703,2.659512,3.714904,11.379518,468.436485,7.122555,93.1416,0.24335,4242.0,122.601,4.62878,0.104086,0.652251,0.058593,,,33,2021-02-19,2021-02-18,2021-06-01 12:02:45,single at TBJD~2226
2527,282576340,2494.01,,3,4,3,3,3,4,4,31.7,159.5,2,5,1,PC,PC,10.7202,0.006,,1,qlp,06:00:38.29,00:07:53.33,15.569,0.06,-66.913,0.057,2459210.732023,0.000568,8.376132,1.2e-05,1.976,0.202,9.881602,0.009866,9060.0,9.08724,9.53663,0.59366,68.1559,800.0,73.0,152.866,0.875,5376.0,129.068,4.49858,0.080625,0.9,0.05,,,"6,33",2021-02-19,2021-04-07,2021-06-01 12:02:45,possible multi; potential second candidate with period of 2.4 days
2528,282576340,2494.02,,1,4,1,1,3,4,4,4.8,40.2,2,5,1,PC,PC,10.7202,0.006,,2,qlp,06:00:38.29,00:07:53.33,15.569,0.06,-66.913,0.057,2459224.849091,0.004474,2.408765,2.1e-05,1.881,0.397,0.640773,0.003467,590.0,3.19352,2.23597,0.214017,415.189,1257.0,8.0,152.866,0.875,5376.0,129.068,4.49858,0.080625,0.9,0.05,,,"6,33",2021-04-07,2021-04-07,2021-06-01 12:02:45,potential centroid offset to NW; potential multi; inner candidate to TOI 2494.01
2529,33091590,2495.01,,2,4,2,2,4,4,4,1.5,50.3,0,0,5,PC,PC,12.2285,0.008,,1,spoc,06:59:18.48,-04:49:41.78,7.278,0.09,-9.805,0.095,2459208.384505,0.004093,7.795385,0.003024,1.694157,0.724743,3.02681,0.454483,2783.912923,418.50656,1.893926,1.366295,4.92634,379.971344,7.411049,43.0789,0.1195,3356.0,157.0,4.8711,0.000391,0.352909,0.010682,,,33,2021-02-19,2021-02-18,2021-06-01 12:02:45,low SNR
2530,160328683,2496.01,,3,4,3,3,1,4,4,163.9,335.3,2,0,0,PC,PC,14.1969,0.007,,1,spoc,06:04:47.08,-32:34:48.71,-8.134,0.09,10.201,0.111,2459175.520632,0.000516,1.574683,2.7e-05,1.928641,0.039408,87.588194,1.815065,77503.510077,1670.3402,22.957615,13.034499,71.496516,741.636285,47.27529,196.683,2.199,3273.0,157.0,4.66823,0.011197,0.579963,0.018014,,,"32,33",2021-02-19,2021-07-13,2021-07-26 12:04:42,deep transit but Rp < 25 Re; possibly synchronized; likely EB
2531,97568467,2497.01,TIC 97568467.01,3,4,3,3,4,4,4,29.2,93.1,0,12,3,PC,PC,9.14112,0.006,,1,spoc,06:00:15.02,11:53:02.61,12.502,0.076,-27.31,0.064,2459205.098371,0.001667,10.655168,0.001257,7.959969,0.126981,2.279852,0.068125,2097.617901,62.743526,12.060911,0.602007,997.87422,1433.470303,23.707901,285.289,3.5215,6715.0,167.725,3.79727,0.093173,2.49897,0.110292,,,33,2021-02-19,2021-02-18,2021-06-01 12:02:45,
2532,263179590,2498.01,,3,4,3,3,4,4,4,10.0,47.9,1,2,2,PC,PC,10.844,0.006,,1,spoc,06:21:39.89,11:15:05.93,-0.313,0.09,-20.1,0.076,2459204.418324,0.002986,3.737882,0.000836,3.014586,0.486659,1.458156,0.115178,1342.109505,106.07764,4.788766,1.961501,790.576458,1352.401734,11.595037,275.265,4.143,5938.0,127.484,4.25146,0.079659,1.29068,0.06196,,,33,2021-02-19,2021-02-18,2021-06-01 12:02:45,slight centroid offset towards TIC 263179594 (dimmer star; 12.568 mag)
2533,67196573,2499.01,TIC 67196573.01,3,4,3,3,3,4,4,17.4,238.5,2,2,1,PC,PC,10.7996,0.006,,1,qlp,05:57:49.6,-11:25:05.53,10.915,0.099,15.886,0.098,2459226.410197,0.000592,2.557481,3e-06,1.053,0.181,2.02135,1.674116,1860.0,1540.73,17.7879,4.95674,639.207,1400.0,28.0,233.953,2.7545,5844.0,115.1,4.33,2.0,1.13,0.05,,,"6,33",2021-02-19,2021-03-01,2021-06-01 12:02:45,V-shaped
2534,206785987,2500.01,,3,4,3,3,4,4,4,39.7,115.8,2,1,3,PC,PC,11.619,0.016,,1,spoc,06:26:47.75,08:12:03.52,-1.795,0.072,-3.582,0.065,2459202.311164,0.001037,2.955585,0.00021,3.215226,0.098176,7.91964,0.169547,7267.71951,156.14682,13.911234,0.736812,3422.699423,1950.796375,34.37372,702.71,23.7115,7837.0,174.37,4.31121,0.08392,1.57828,0.07204,,,33,2021-02-19,2021-02-18,2021-06-01 12:02:45,
2535,134471108,2501.01,,2,4,2,2,3,4,4,3.7,36.6,0,0,1,PC,PC,11.6751,0.006,,1,qlp,07:12:15.98,-44:01:39.16,-8.561,0.04,-17.973,0.044,2459246.264336,0.003136,5.326305,2.7e-05,2.152,0.257,1.499351,0.002369,1380.0,2.18148,2.51346,0.277711,32.8664,667.0,12.0,93.8832,0.17855,4066.0,128.471,4.60684,0.119248,0.66,0.07,,,"6,7,8,33,34",2021-02-19,2021-06-11,2021-06-21 12:03:51,
2536,52689469,2502.01,,5,5,5,5,5,5,5,16.3,37.0,0,0,0,KP,KP,13.6373,0.006,,1,spoc,06:45:34.75,-33:52:54.09,-3.369,0.026,2.549,0.029,2459230.31378,0.004604,3.141837,0.001136,4.398076,0.391554,6.381352,0.449927,5860.204004,414.3124,13.575183,1.343544,2278.544653,1762.114543,10.450224,1477.98,35.75,6534.0,122.0,4.09026,,1.73409,,,,"33,34",2021-02-19,2021-03-11,2021-06-01 12:02:45,HATS-66 b
2537,124778445,2503.01,,5,5,5,5,5,5,5,43.1,86.4,0,0,0,KP,KP,13.9819,0.006,,1,spoc,06:17:46.74,-35:42:22.91,-8.838,0.033,8.771,0.032,2459203.395868,0.001231,1.675157,0.000146,2.271819,0.102652,19.47923,0.579619,17781.052001,533.70654,13.236656,0.484828,1000.567857,1434.436694,24.296297,743.972,10.74,5457.0,122.0,4.44807,,0.963518,,,,33,2021-02-19,2021-02-18,2021-06-01 12:02:45,NGTS-3 A b
2538,206906112,2504.01,TIC 206906112.01,3,4,3,3,3,4,4,11.3,50.2,2,2,1,PC,PC,10.6358,0.016,,1,spoc,06:28:51.57,11:31:54.8,0.014,0.082,-2.451,0.069,2459212.609636,0.004287,13.594297,0.006144,4.862771,0.411144,3.198098,0.228608,2941.223565,210.53348,14.72981,20.1424,628.806947,1277.171099,15.473618,508.561,13.9055,8389.0,191.997,4.29787,0.077857,1.69485,0.066975,,,33,2021-02-19,2021-02-18,2021-06-01 12:02:45,check nearby stars; some odd-even
2539,443127052,2505.01,,3,4,3,3,1,4,4,7.4,35.8,0,2,0,PC,PC,10.7015,0.006,,1,qlp,06:21:56.77,-11:32:29.02,-17.171,0.062,28.333,0.07,2459222.132135,0.00433,2.897204,2.5e-05,1.958,0.423,0.695094,0.003141,640.0,2.89313,4.096,0.36334,470.021,1297.0,9.0,282.783,3.657,5879.0,240.2,4.09,0.09,1.55,0.08,,,"6,33",2021-03-02,2021-03-01,2021-06-01 12:02:45,weak signal; potential L1 candidate
2540,393298446,2506.01,,2,5,5,2,1,4,4,2.2,23.4,0,0,0,PC,APC,9.9257,0.006,,1,qlp,06:08:02.63,-39:00:38.91,5.5,1.4,20.8,1.2,2459211.074562,0.005098,14.969592,0.000329,5.832,0.843,0.466967,0.000901,430.0,0.829512,3.04784,,219.916,,11.0,236.243,,6456.0,,,,1.46,,,,"7,32,33",2021-03-02,2021-03-01,2021-06-11 12:01:51,weak BLS; some variability in raw LC
2541,354519019,2507.01,,1,4,1,1,1,4,4,2.2,47.7,0,0,0,PC,PC,9.4951,0.006,,1,spoc,05:30:14.36,-43:47:54.45,-22.08,0.036,-37.796,0.044,2458444.78902,0.0031654024,17.3051475676313,0.00010549644,3.49763163686997,0.2752979,0.713686,0.065447,657.112843667621,60.277218,2.76633793699701,0.23514795,49.5593572487995,676.707774312728,11.085043,103.454,0.2215,5824.0,129.1,4.53,0.08,0.923281013965607,0.0432463,,,"5,6,32,33",2021-03-02,2021-07-28,2021-08-10 00:00:00,slight odd-even may be from detrending
2542,147430118,2508.01,,1,4,1,1,1,4,4,5.9,38.2,1,2,0,PC,PC,10.3559,0.006,,1,qlp,06:59:16.31,-14:26:40.24,-6.1,1.9,-0.9,1.9,2459226.246477,0.00405,1.695106,1.5e-05,3.238,0.53,0.401797,0.000879,370.0,0.809849,3.11352,,6387.13,,14.0,306.597,,6796.0,,,,1.61,,,,"6,7,33",2021-03-02,2021-03-01,2021-06-01 12:02:45,minor depth aperture correlation
2543,143282930,2509.01,,3,5,5,3,1,4,4,7.2,34.4,0,2,0,PC,APC,10.7088,0.014,,1,qlp,06:17:38.34,-09:37:51.86,-2.298,0.095,3.24,0.101,2459224.689855,0.004339,1.533966,1.6e-05,2.128,0.284,0.510416,0.001425,470.0,1.3122,4.28924,0.325067,3012.65,2063.0,10.0,446.952,12.112,6694.0,144.7,4.02,0.09,1.92,0.1,,,"6,33",2021-03-02,2021-03-01,2021-06-01 12:02:45,
2544,170103435,2510.01,,5,5,5,5,5,5,5,5.8,50.7,1,0,0,PC,FP,10.0879,0.006,,1,qlp,06:45:35.37,-46:33:55.7,-38.957,0.046,49.002,0.045,2459248.545136,0.002066,1.978513,9e-06,1.311,0.295,0.445243,0.001711,410.0,1.57589,2.77539,0.20597,622.957,1391.0,11.0,204.166,0.984,6317.0,127.5,4.35,0.08,1.23,0.05,,,"6,7,8,33,34",2021-03-02,2021-03-24,2021-06-01 12:02:45,
2545,124702477,2511.01,,5,5,5,5,5,5,5,34.8,104.8,1,1,0,PC,FP,10.9539,0.006,,1,qlp,06:59:00.6,-07:53:50.84,-3.714,0.083,-6.321,0.076,2459226.722059,0.000789,0.795153,2e-06,0.912,0.128,2.086617,0.003619,1920.0,3.33354,9.70612,0.65796,2195.21,1906.0,26.0,523.867,18.6435,6811.0,152.1,4.02,0.1,1.96,0.11,,,"7,33",2021-03-02,2021-03-01,2021-06-01 12:02:45,slight depth aperture correlation
2546,124491883,2512.01,,2,4,2,2,1,4,4,3.4,27.3,0,2,0,PC,PC,9.22605,0.006,,1,qlp,06:14:02.33,-20:59:51.77,10.198,0.021,-38.688,0.052,2459226.885867,0.008278,2.393309,7.8e-05,5.507,0.615,0.162873,0.000396,150.0,0.364902,2.03235,0.145402,6511.62,2502.0,9.0,199.337,1.106,6393.0,119.6,4.08,0.09,1.72,0.08,,,"6,33",2021-03-02,2021-03-01,2021-06-01 12:02:45,weak signal; potential L1
2547,59842822,2513.01,,3,4,3,3,1,4,4,8.7,45.4,0,2,0,PC,PC,10.0509,0.006,,1,qlp,06:16:06.65,-21:16:46.12,6.586,0.03,-49.797,0.087,2459225.861283,0.005304,2.557704,2.3e-05,2.577,0.697,0.575593,0.002049,530.0,1.88741,3.9587,0.317686,1478.98,1727.0,12.0,258.693,2.4955,6039.0,121.9,4.03,0.08,1.7,0.08,,,"6,33",2021-03-02,2021-03-01,2021-06-01 12:02:45,may be on 59842836 or 59842839
2548,317134140,2514.01,,2,4,2,2,1,4,4,2.4,23.8,0,2,0,PC,PC,10.667,0.006,,1,qlp,05:46:52.69,-17:01:44.72,46.751,0.045,-26.129,0.056,2459215.084143,0.006812,6.395138,0.000134,4.047,0.782,0.553867,0.00198,510.0,1.82401,2.10043,0.179951,323.891,1181.0,9.0,173.764,0.913,5563.0,123.6,4.45,0.08,0.98,0.05,,,"6,32,33",2021-03-02,2021-03-01,2021-06-01 12:02:45,weak signal
2549,123627908,2515.01,,3,4,3,3,1,4,4,24.3,143.5,0,2,0,PC,PC,10.1083,0.007,,1,qlp,05:57:10.54,-18:40:20.08,5.761,0.036,8.956,0.047,2459227.261848,0.001783,5.901653,0.000708,2.417,0.21,2.663318,0.296673,2450.0,273.209,13.6737,3.22538,826.195,1493.0,29.0,281.448,2.0195,6127.0,119.4,4.02,0.08,1.74,0.08,,,33,2021-03-02,2021-03-01,2021-06-01 12:02:45,v-shaped
2550,295947393,2516.01,,3,4,3,3,1,4,4,57.5,116.4,0,1,0,PC,PC,9.9552,0.006,,1,qlp,07:16:10.66,-17:27:11.03,-0.4,1.9,0.9,1.9,2459252.875826,0.003535,5.492717,3.2e-05,7.906,0.421,5.75879,0.000607,5290.0,0.558867,18.5905,,14464.4,,27.0,545.079,,9623.0,365.4,4.08,1.24,2.37,,,,"7,33",2021-03-02,2021-03-02,2021-06-01 12:02:45,excess flux in last two transits due to detrending issues
2551,48178229,2517.01,,5,5,5,5,5,5,5,5.7,38.4,0,1,0,PC,FP,10.0386,0.007,,1,qlp,06:36:41.42,-23:18:35.14,0.707,0.028,7.569,0.048,2459225.683785,0.006589,2.678825,2.8e-05,2.49,0.375,0.380074,0.000856,350.0,0.7882,5.07891,0.303041,1476.0,1726.0,12.0,403.768,4.815,6863.0,123.1,3.93,0.09,2.19,0.09,,,"6,7,33",2021-03-02,2021-03-01,2021-06-01 12:02:45,possible SV
2552,96925186,2518.01,,1,4,1,1,1,4,4,2.7,31.2,0,1,0,PC,PC,10.2282,0.006,,1,qlp,07:01:46.76,-34:55:10.87,-2.978,0.041,8.491,0.047,2459244.835548,0.003943,6.897928,5.7e-05,3.326,0.474,0.532141,0.001068,490.0,0.983546,2.18129,0.149836,244.315,1101.0,13.0,160.825,0.7245,6016.0,139.7,4.49,0.08,0.99,0.05,,,"6,7,33,34",2021-03-02,2021-06-11,2021-06-21 12:03:51,potential L1; possible centroid offset; slight depth aperture correlation
2553,47720259,2519.01,,2,4,2,2,1,4,4,3.3,46.4,0,2,0,PC,PC,10.2807,0.006,,1,qlp,06:31:34.01,-23:57:05.75,1.155,0.03,-6.468,0.041,2459226.575449,0.003706,6.95518,5.3e-05,2.062,0.347,0.836339,0.002426,770.0,2.23469,2.29124,0.200791,38.0097,691.0,10.0,81.856,0.1858,4742.0,122.2,4.57,0.1,0.75,0.05,,,"6,33",2021-03-02,2021-03-01,2021-06-01 12:02:45,
2554,177414713,2520.01,,2,4,2,2,1,4,4,3.8,6.5,0,2,0,PC,PC,9.859901,0.006,,1,qlp,07:07:21.95,-11:26:12.38,-72.635,0.075,29.689,0.089,2459225.974236,0.00618,2.094408,5.8e-05,4.133,1.131,0.347491,0.001622,320.0,1.49397,1.39836,0.128552,3407.6,2128.0,9.0,87.4053,0.37885,5298.0,122.6,4.62,0.08,0.77,0.04,,,"7,33",2021-03-02,2021-03-01,2021-06-06 00:00:00,potential L1
2555,72556406,2521.01,TIC 72556406.01,3,5,5,3,1,4,4,21.0,64.4,0,2,0,PC,APC,10.8218,0.007,,1,qlp,06:14:06.99,-08:03:44.31,-7.737,0.075,-0.317,0.095,2459227.249446,0.001383,5.563087,1.3e-05,4.533,0.207,2.739508,0.000381,2520.0,0.350593,9.04133,0.478522,494.188,1313.0,23.0,341.347,4.925,5491.4,104.0,3.85,0.43,1.72,0.09,,,"6,33",2021-03-02,2021-03-01,2021-06-01 12:02:45,RV error ~4.3 km/s
2556,148883384,2522.01,,2,4,2,2,1,4,4,6.5,52.8,0,2,0,PC,PC,9.1239,0.006,,1,qlp,07:08:28.44,-12:08:52.32,-4.08,0.079,-13.686,0.083,2459223.890954,0.003407,2.098854,0.000228,4.365,0.218,0.380074,0.000683,350.0,0.628904,1.66554,0.124017,2840.05,2033.0,11.0,84.5017,0.40195,5531.0,130.8,4.45,0.08,0.97,0.05,,,"7,33",2021-03-02,2021-03-01,2021-06-06 00:00:00,weak signal; potential L1 candidate
2557,443213925,2523.01,,1,4,1,1,1,4,4,5.5,44.0,0,3,0,PC,PC,10.1424,0.006,,1,qlp,06:23:14.37,-11:20:55.02,4.887,0.058,-39.904,0.073,2459225.084837,0.003963,4.641082,3.7e-05,2.849,0.453,0.716822,0.001808,660.0,1.66538,2.86438,0.211594,344.881,1200.0,11.0,166.257,1.03,5809.0,266.2,4.36,0.09,1.12,0.05,,,"6,33",2021-03-02,2021-03-01,2021-06-01 12:02:45,potential offset to the NE
2558,169249234,2524.01,TIC 169249234.01,3,4,4,3,2,4,4,18.0,68.7,1,2,2,PC,PC,12.1772,0.007,,1,qlp,10:43:32.84,-01:54:45.71,9.97,0.073,4.849,0.071,2458550.143136,0.001464,14.384843,0.000765,4.198,0.298,12.404555,0.00448,11360.0,4.12581,13.0554,0.760853,59.6584,774.0,34.0,438.842,8.0285,5758.3,135.6,4.3,0.08,1.19,0.06,0.13,0.019,9,2021-03-02,2021-03-02,2021-07-18 00:00:00,period may be half due to data gap; CTOI from Rafael Brahm
2559,149601126,2525.01,TIC 149601126.01,3,4,3,3,1,4,4,2.4,24.7,2,0,0,PC,PC,13.4006,0.006,,1,qlp,05:47:24.23,-60:31:16.71,21.759,0.026,23.299,0.029,2459174.013303,0.00691,23.349908,0.000289,4.523,0.577,6.63235,0.007597,6090.0,6.99742,6.63684,,15.9582,556.0,15.0,395.398,2.241,4944.0,122.0,4.51,,0.82,,,,"1,3,4,5,6,7,8,9,10,11,13,27,28,30,31,32",2021-03-02,2021-03-02,2021-06-01 12:02:45,potential multi; CTOI from Planet Hunters
2560,149601126,2525.02,TIC 149601126.02,3,4,3,3,1,4,4,2.3,34.2,2,0,0,PC,PC,13.4006,0.006,,2,qlp,05:47:24.23,-60:31:16.71,21.759,0.026,23.299,0.029,2459123.257222,0.006354,49.24238,0.000541,6.93,1.202,15.627094,1.739668,14290.0,1601.01,10.3421,,21.9814,603.0,1000.0,395.398,2.241,4944.0,122.0,4.51,,0.82,,,,"1,3,4,5,6,7,8,9,10,11,13,27,28,30,31,32",2021-03-02,2021-03-02,2021-06-01 12:02:45,potential multi; CTOI from Planet Hunters
2561,380836882,2526.01,TIC 380836882.01,3,4,3,3,1,4,4,34.2,109.0,4,0,0,PC,PC,11.0586,0.006,,1,qlp,18:00:32.36,-65:36:49.71,-0.485,0.03,8.971,0.038,2458676.86677,0.00136,8.011524,0.000923,5.17,0.444,8.512886,0.00363,7810.0,3.34366,11.5893,0.651645,370.573,1222.0,57.0,302.145,2.481,5923.0,139.1,4.25,0.08,1.29,0.07,,,13,2021-03-02,2021-03-02,2021-06-01 12:02:45,odd-even likely from detrending transit at beginning of 2nd orbit; CTOI from Rafael Brahm
2562,126572546,2527.01,TIC 126572546.01,3,4,3,3,1,4,4,24.7,46.8,0,0,0,PC,PC,11.1673,0.032,,1,qlp,09:06:36.79,-50:28:49.62,-13.033,0.248,7.838,0.235,2459278.534606,0.003206,2.301902,1.2e-05,3.698,0.31,1.423247,0.00085,1310.0,0.783048,12.3707,1.42101,4304.96,2256.0,14.0,743.085,85.498,6919.0,258.9,3.54,0.11,3.45,0.39,,,"8,9,35",2021-03-02,2021-06-11,2021-06-21 12:03:51,possibly synchronized with variability; CTOI from Samuel Grunblatt
2563,83154030,2528.01,TIC 83154030.01,3,4,4,3,2,4,4,11.3,58.4,3,1,2,PC,PC,12.9363,0.008,,1,qlp,12:35:20.3,-18:01:46.12,-28.216,0.047,-2.793,0.028,2458581.047976,0.003467,11.72883,0.004027,6.031,0.495,12.536349,0.009798,11480.0,9.02399,10.0777,0.558198,213.418,1064.0,22.0,513.431,6.8555,5980.0,122.2,4.56,0.08,0.91,0.04,,,10,2021-03-02,2021-03-02,2021-06-06 00:00:00,CTOI from Rafael Brahm
2564,269333648,2529.01,TIC 269333648.01,3,5,5,3,1,4,4,0.0,7.4,0,1,0,PC,PC,10.6693,0.006,,1,qlp,07:55:58.69,-52:21:17.4,14.909,0.101,17.856,0.209,2458538.517,0.0,0.0,0.0,8.943,1.149,4.613309,0.006597,4240.0,6.07582,10.9718,0.727769,70.9731,808.0,41.0,296.271,4.2295,5822.0,134.6,3.97,0.08,1.75,0.09,,,"7,8,9",2021-03-02,2021-03-02,2021-06-01 12:02:45,single transit; very slight depth-aperture; CTOI from Rafael Brahm
2565,52059926,2530.01,TIC 52059926.01,3,5,5,3,1,4,4,0.0,9.8,0,1,0,PC,PC,12.7296,0.006,,1,qlp,01:07:05.44,-68:22:05.17,-19.307,0.027,-11.861,0.024,2458350.181,0.0,0.0,0.0,4.646,0.54,23.735523,0.022081,21624.0,20.3376,11.1787,0.969162,4.48015,405.0,27.0,216.581,0.639,4490.0,124.7,4.55,0.1,0.74,0.06,,,"1,2,28,29",2021-03-02,2021-03-02,2021-06-01 12:02:45,CTOI from Rafael Brahm; single transit
2566,262843259,2531.01,TIC 262843259.01,3,4,3,3,1,4,4,22.9,90.1,1,1,0,PC,PC,12.4329,0.006,,1,qlp,03:30:07.49,-60:52:32.24,-11.274,0.03,-0.803,0.03,2459156.064863,0.000517,8.148409,9e-06,3.192,0.255,15.627094,0.002115,14290.0,1.94783,10.6773,0.606885,90.5295,859.0,95.0,314.693,1.633,5320.0,130.4,4.52,0.09,0.87,0.05,,,"2,3,4,28,29,30,31",2021-03-02,2021-03-02,2021-06-01 12:02:45,CTOI from Rafael Brahm
2567,20579360,2532.01,TIC 20579360.01,3,4,3,3,1,4,4,8.4,93.7,0,1,0,PC,PC,12.646,0.007,,1,qlp,13:24:40.24,-19:53:46.17,-41.186,0.047,14.5,0.04,2458575.416285,0.003118,16.705544,0.003263,4.717,0.527,10.933948,2.939034,10020.0,2703.29,13.8512,5.0737,142.354,962.0,21.0,363.49,3.981,5560.0,130.9,4.54,0.08,0.88,0.05,,,10,2021-03-02,2021-03-02,2021-06-01 12:02:45,period could be half (8.35 d); slight depth-aperture; CTOI from Rafael Brahm
2568,418012030,2533.01,TIC 418012030.01,3,4,3,3,2,4,4,22.0,90.3,4,13,3,PC,PC,11.6417,0.007,,1,qlp,14:10:33.31,26:25:24.35,-14.0,0.048,19.171,0.061,2459033.531442,0.029908,6.684698,0.003367,2.076,0.755,7.659681,0.087518,7030.0,80.6034,10.358,1.12285,156.564,985.0,37.0,368.409,4.501,6144.3,105.0,4.4,0.08,1.13,0.05,-0.325,0.033,23,2021-03-02,2021-03-24,2021-06-01 12:02:45,some odd-even; CTOI from Rafael Brahm
