,ID,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,objType,typeSrc,ra,dec,POSflag,pmRA,e_pmRA,pmDEC,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,Tmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,eneg_EBV,epos_EBV,EBVflag,eneg_Mass,epos_Mass,eneg_Rad,epos_Rad,eneg_rho,epos_rho,eneg_logg,epos_logg,eneg_lum,epos_lum,eneg_dist,epos_dist,distflag,eneg_Teff,epos_Teff,TeffFlag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,gaiaqflag,starchareFlag,VmagFlag,BmagFlag,splists,e_RA,e_Dec,RA_orig,Dec_orig,e_RA_orig,e_Dec_orig,raddflag,wdflag,objID
0,286923464,20190415,66192,3850-00458-1,719-052573,13340254+5343426,,J133402.43+534341.8,1560420854826284928,56242913,,STAR,tmgaia2,203.510580962787,53.7285273245698,tmgaia2,-85.8766,0.0522685,-78.9132,0.0380336,gaia2,10.8102,0.0274972,gaia2,109.344293396664,62.2614278140703,169.130792530624,56.4674887153657,8.746,0.025,8.05,0.03,,,,,,,,,,,6.861,0.021,6.608,0.038,6.543,0.023,AAA-111-111-000-0-0,,6.472,0.078,6.45,0.023,6.501,0.016,6.438,0.054,7.89255,0.00031,7.4556,0.006,gbprp,spect,5836.95,139.793,3.8353,0.0828248,0.211367,0.0109545,2.05106,0.111354,1.05,0.136204,0.121689,0.0281776,DWARF,4.399431,0.117101,92.2589,0.2358,0.0,0.0,35,0.000262734276,,,0.00281675183,0.0,0.0,,0.124684,0.147724,0.109159,0.113549,0.0270011,0.029354,0.0885478,0.0771018,0.11094,0.123262,0.2352,0.2364,bj2018,152.093,127.493,spect,8.25433,0.00095,7.42109,0.001649,1,,hipvmag,tycho2b3,,0.908493967979862,0.589843233586427,203.50995598125,53.7281875610262,0.0242320560948522,0.0195004249967081,1,0,148947513
0,417948359,20190415,,,700-054656,13164717+4951399,,J131647.11+495139.8,1556242405699527424,53602816,,STAR,tmgaia2,199.196626414311,49.8610390114847,tmgaia2,-63.3004,0.0333579,4.65857,0.0297614,gaia2,7.24003,0.0210805,gaia2,112.546002379453,66.7529334338276,169.792825900178,51.786849238386,12.846,0.024,11.758,0.046,,,,,,,,,,,10.218,0.019,9.793,0.029,9.701,0.02,AAA-222-111-000-0-0,,9.632,0.023,9.698,0.02,9.613,0.041,8.634,,11.6,0.000497,11.0244,0.0061,rered,gaia2,4987.0,121.343,4.53859,0.0876981,,,0.809032,0.0501784,0.825,0.0987782,1.55796,0.401907,DWARF,0.364740163,0.01095995,137.572,0.402,0.00820172,0.00420412,32,0.020494841,,,0.00189827429,0.00300038,0.00540786,panstarrs,0.106329,0.0912273,0.0303151,0.0700417,0.329402,0.474412,0.0877178,0.0876784,0.0111002,0.0108197,0.401,0.403,bj2018,165.494,77.1928,dered,12.0999,0.001267,10.9755,0.000796,1,,ucac4,apassdr9,,0.570416649274051,0.461557313131761,199.196203632823,49.8610590699855,0.0165403462545511,0.0153588698321385,1,0,148121942
0,445859771,20190415,,3865-00379-1,742-052065,14162891+5823255,1237655463775174727,J141628.98+582325.1,1611685760565507840,57362867,,STAR,tmgaia2,214.120551833405,58.3904447547356,tmgaia2,37.07,0.0808301,-44.4388,0.0720112,gaia2,5.61738,0.0384142,gaia2,103.381868531745,55.3915533116288,170.961723576682,63.9369912806712,11.564,0.126,10.98,0.009,14.6143,0.00717804,14.5396,0.00947374,14.2899,0.0103019,13.8026,0.0104669,12.8671,0.0125108,9.814,0.022,9.515,0.028,9.417,0.024,AAA-222-111-000-0-0,,9.385,0.022,9.43,0.019,9.375,0.031,8.765,,10.8662,0.000261,10.418,0.006,rered,gaia2,5698.0,117.934,4.38904,0.0741047,,,1.06597,0.0499146,1.015,0.12369,0.837966,0.172407,DWARF,1.07913959,0.03108725,177.118,1.214,0.00830167,0.003045395,29,0.00298626954,,,0.00234390679,0.00204336,0.00404743,panstarrs,0.088042,0.159337,0.0544211,0.045408,0.12775,0.217065,0.056184,0.0920255,0.029163,0.0330115,1.206,1.222,bj2018,114.108,121.759,dered,11.2253,0.001036,10.3695,0.000897,1,,tycho2v3,tycho2b3,,1.43564544732569,1.11664395364148,214.120856352457,58.3902534213755,0.0362484512416945,0.0324070033652413,1,0,151066273
0,459969957,20190415,,,779-028349,16591602+6544495,1237651309995360273,J165915.92+654450.4,1635452975711399168,59358951,,STAR,tmgaia2,254.816910591316,65.7471179200771,tmgaia2,-72.167,0.0634161,74.4494,0.0561535,gaia2,5.5848,0.0299356,gaia2,96.3131165820232,35.9873392172492,180.55625318401,83.8238204288091,14.029,0.078,12.784,0.057,15.7876,0.0042907,13.4216,0.00242283,12.4611,0.00213535,12.477,0.00527949,12.0558,0.00274362,10.997,0.024,10.505,0.026,10.322,0.02,AAA-222-111-000-0-0,,10.321,0.023,10.398,0.02,10.313,0.037,9.92,,12.5436,0.000243,11.8994,0.006,rered,gaia2,4684.0,125.496,4.49986,0.095678,,,0.80494,0.0588694,0.747,0.0899751,1.43229,0.411184,DWARF,0.280989021,0.0120034,178.141,0.957,0.01195,0.0041189,55,0.005263793,,,0.003351265,0.00339177,0.00484603,panstarrs,0.0646553,0.115295,0.0606236,0.0571151,0.321224,0.501143,0.113691,0.077665,0.0123929,0.0116139,0.952,0.962,bj2018,117.678,133.315,dered,13.1204,0.00077,11.8422,0.000532,1,,ucac4,apassdr9,,1.17075733526272,0.870997812869815,254.816154150905,65.7474384679776,0.0304715743877975,0.032819981618504,1,0,165314156
0,13499636,20190415,,2194-02069-1,591-127000,21204838+2803206,,J212048.42+280320.8,1848265890810513920,47061334,,STAR,tmgaia2,320.201646793787,28.0557449283931,tmgaia2,52.8348,0.0595658,19.537,0.0667862,gaia2,7.18694,0.0425277,gaia2,76.297444190759,-15.1854159485127,333.967204488417,41.011646306826,11.809,0.174,11.234,0.012,,,,,,,,,,,9.921,0.024,9.553,0.022,9.484,0.02,AAA-222-111-000-0-0,,9.392,0.023,9.428,0.021,9.347,0.037,8.779,0.427,11.0815,0.000677,10.5954,0.0061,rered,gaia2,5518.0,130.133,4.59176,0.0831556,,,0.824734,0.044294,0.969,0.129091,1.72736,0.40077,DWARF,0.5681319,0.0184065,138.591,0.823,0.0209367,0.008040835,332,0.08404606,,,0.0021211165,0.0101367,0.00594497,panstarrs,0.106952,0.151229,0.0377688,0.0508191,0.452474,0.349065,0.0901193,0.076192,0.0181292,0.0186838,0.818,0.828,bj2018,121.869,138.397,dered,11.4801,0.001728,10.5475,0.00123,1,,tycho2v3,tycho2b3,,0.951999223651761,1.0356600140825,320.201904567884,28.0558290462734,0.0257739182568327,0.0313273544389962,1,0,445320054
0,43064903,20190415,,,654-087559,20104015+4040085,,,2074506110651830784,51792609,5496914,STAR,tmgaia2,302.667462289953,40.6689979259709,tmgaia2,294.477,0.0837297,-86.0183,0.0901203,gaia2,40.7526,0.0512079,gaia2,77.2653094257946,3.92252811079629,321.419596951762,58.4184686353001,19.604,0.162,15.48,0.2,,,,,,,,,,,10.795,0.025,10.216,0.018,9.941,0.013,AAA-222-111-000-0-0,,,,,,,,,,13.9232,0.000604,12.5405,0.00742302,cdwrf,cdwrf,3145.0,157.0,5.04431,0.0229453,,,0.211257,0.00620513,0.180245,0.0200314,19.1174,0.446195,DWARF,0.00393368443,0.00102266332,24.5209,0.03105,0.0,0.0,1656,0.325131834,,,0.00594413467,0.0,0.0,,,,,,,,,,,,0.031,0.0311,bj2018,,,cdwrf,15.7233,0.004739,12.6431,0.001817,1,,cdwrf,bpbj,cooldwarfs_v8,1.38468568934547,1.3976857758377,302.669133890099,40.6686275814516,0.0414920465549016,0.0479027928142633,1,0,384644078
0,153949511,20190415,,4159-00544-1,784-021954,11305959+6647476,,J113059.50+664747.5,1057653808518093056,59331050,,STAR,tmgaia2,172.74835414136,66.7965899840854,tmgaia2,-50.7598,0.034214,-14.0909,0.0415026,gaia2,9.89448,0.0221186,gaia2,134.717335466295,48.4495764968657,133.544068170514,55.4352993895414,11.152,0.073,10.366,0.005,,,,,,,,,,,9.14,0.02,8.784,0.02,8.725,0.02,AAA-212-111-000-0-0,,8.671,0.023,8.726,0.02,8.676,0.023,8.463,,10.2393,0.000407,9.76775,0.0061,rered,gaia2,5544.0,120.311,4.5609,0.0776004,,,0.857648,0.0429648,0.976,0.122166,1.54711,0.336592,DWARF,0.6260456,0.01452635,100.772,0.2265,0.00555716,0.00246426,40,0.0007980212,,,0.00415275525,0.00181347,0.00311505,panstarrs,0.110333,0.134,0.0467402,0.0391894,0.331057,0.342126,0.0581813,0.0970194,0.014076,0.0149767,0.226,0.227,bj2018,120.59,120.031,dered,10.6252,0.001429,9.72168,0.001341,1,,tycho2v3,tycho2b3,,0.635446967526349,0.643638893266464,172.74779944334,66.7965293159045,0.0172329702128015,0.0211805300025602,1,0,143490934
0,163539739,20190415,,,629-113828,21215495+3538557,,J212154.86+353855.3,1867491607542113536,50054170,,STAR,tmgaia2,320.478918661696,35.64882677552,tmgaia2,-89.5557,0.0353735,-46.8682,0.0394825,gaia2,13.2028,0.0269297,gaia2,82.1016137113226,-10.1195052544672,338.841672599947,47.7670020392501,14.971,0.226,13.502,0.093,,,,,,,,,,,10.601,0.025,9.939,0.021,9.735,0.012,AAA-222-111-000-0-0,,9.629,0.022,9.591,0.02,9.443,0.032,8.621,,12.7543,0.000271,11.7819,0.00733255,cdwrf,cdwrf,3841.0,157.0,4.69364,0.00934387,,,0.55035,0.0160576,0.545569,0.0200982,3.2729,0.166108,DWARF,0.059395,0.0132362321,75.5759,0.15495,0.0,0.0,648,0.326394856,,,0.00182900147,0.0,0.0,,,,,,,,,,,,,,bj2018,,,cdwrf,13.7168,0.002959,11.7946,0.00135,1,,cdwrf,apassdr9,cooldwarfs_v8,0.576171942363399,0.612343882163237,320.478444153989,35.64862498281,0.016545274371176,0.0211433103174907,1,0,446017932
0,224297258,20190415,,3837-00063-1,732-051173,12201533+5612040,1237657591934025733,J122015.16+561204.8,1574358783911530624,57352342,,STAR,tmgaia2,185.06388336987,56.2011484692541,tmgaia2,-130.485,0.0384873,60.6026,0.0337867,gaia2,9.31209,0.0246701,gaia2,131.716538672508,60.3920956187214,152.740385531202,51.4399086102781,11.517,0.087,10.714,0.006,14.2324,0.00527252,10.9893,0.000374962,10.5217,0.000594218,10.344,0.000520878,10.8909,0.0021938,9.334,0.022,8.968,0.019,8.887,0.015,AAA-222-111-000-0-0,,8.836,0.022,8.877,0.019,8.83,0.028,8.207,0.252,10.4785,0.000192,9.99454,0.006,rered,gaia2,5477.0,120.112,4.5707,0.0797127,,,0.840608,0.0419095,0.959,0.1255,1.6145,0.353601,DWARF,0.572866142,0.01388215,107.055,0.285,0.0072052,0.003246155,28,0.00119916419,,,0.00351852947,0.00243488,0.00405743,panstarrs,0.0955898,0.15541,0.0391417,0.0446774,0.338273,0.368929,0.0773991,0.0820263,0.0140723,0.013692,0.284,0.286,bj2018,125.502,114.721,dered,10.8753,0.001032,9.94628,0.000921,1,,tycho2v3,tycho2b3,,0.67652799403924,0.523980858773421,185.062873426185,56.201409401232,0.0186350924395739,0.0173404680764189,1,0,145591129
0,230017324,20190415,,,759-051992,19255162+6146345,1237671969326891209,,2240116441786134912,,,STAR,tmgaia2,291.465149586301,61.7762529452416,tmgaia2,18.9916,0.0435338,-23.1398,0.0434603,gaia2,10.7891,0.0198157,gaia2,93.1313579126232,19.8032751914257,342.877665282613,79.5671749185163,10.738,0.067,11.5833,0.0459,14.4926,0.00436073,13.9739,0.00791669,13.7978,0.00799499,14.1482,0.0104371,12.2991,0.00869359,9.682,0.033,9.181,0.034,9.107,0.037,AAA-222-111-000-0-0,,,,,,,,,,11.2763,0.000331,10.6355,0.006,gbprp,gaia2,4665.0,128.1,4.56182,0.0958392,,,0.746003,0.0567136,0.74,0.0884118,1.78242,0.507225,DWARF,0.237455383,0.0101741254,92.4381,0.1706,0.0,0.0,154,1.204019,,,0.00709069474,0.0,0.0,,0.0869524,0.0898712,0.0398221,0.073605,0.442684,0.571765,0.0855784,0.1061,0.00770155,0.0126467,0.1703,0.1709,bj2018,169.883,86.3177,dered0,11.8539,0.001529,10.581,0.001311,1,,gaia2,bpbj,,0.786549476863963,0.674061998506197,291.465322490983,61.7761533156551,0.0201087936728005,0.0239986697453497,1,0,283536601
0,232971294,20190415,,4404-01161-1,809-021138,13174629+7143158,,J131746.24+714315.8,1687807458817203584,60062005,,STAR,tmgaia2,199.44282579519,71.7211057853122,tmgaia2,-13.1938,0.043256,-12.668,0.034604,gaia2,5.58095,0.0208298,gaia2,120.003812309193,45.2571333026304,136.372168147073,65.8833276295859,10.7,0.074,10.294,0.005,,,,,,,,,,,9.156,0.021,8.93,0.023,8.872,0.02,AAA-222-111-000-0-0,,8.836,0.023,8.876,0.02,8.837,0.026,8.822,0.315,10.0384,0.000301,9.6635,0.0067,rered,gaia2,6191.0,127.462,4.27017,0.0829287,,,1.32349,0.0600402,1.19,0.168726,0.513319,0.115397,DWARF,2.31834221,0.0891523,178.259,0.667,0.0125318,0.004252465,28,0.00168396451,,,0.002775938,0.00381393,0.004691,panstarrs,0.12098,0.216472,0.0703678,0.0497126,0.101243,0.129551,0.081628,0.0842294,0.116309,0.0619956,0.665,0.669,bj2018,120.556,134.367,dered,10.3321,0.001282,9.62119,0.001433,1,,tycho2v3,tycho2b3,,0.827577357689815,0.536668870549575,199.442644676231,71.7210512426193,0.0220575843974991,0.0181461172970001,1,0,148098948
0,236445129,20190415,,2688-01839-1,609-114830,20570443+3139397,,J205704.44+313939.6,1864885215233116032,48779305,,STAR,tmgaia2,314.268494423224,31.661008241755,tmgaia2,5.58139,0.0352092,2.40857,0.039555,gaia2,2.22084,0.0276501,gaia2,75.592246095409,-8.94229172608966,329.468138437282,46.3878238582183,12.281,0.246,11.717,0.017,,,,,,,,,,,10.928,0.023,10.692,0.022,10.642,0.016,AAA-222-111-000-0-0,,10.594,0.022,10.595,0.021,10.483,0.075,9.104,,11.7959,0.000359,11.4373,0.0118,rered,gaia2,6430.0,139.015,4.25113,0.0892557,,,1.41398,0.0637136,1.3,0.208018,0.459848,0.109542,DWARF,3.079104,0.1766745,444.586,5.5075,0.0438169,0.01436455,885,0.6443673,,,5.25599171e-05,0.0116927,0.0170364,panstarrs,0.149114,0.266923,0.0698859,0.0575412,0.11318,0.105905,0.0892457,0.0892656,0.149029,0.20432,5.441,5.574,bj2018,114.778,163.252,dered,12.0619,0.001111,11.3805,0.000854,1,,tycho2v3,tycho2b3,,0.567478459764153,0.61349104575585,314.268522656158,31.6610186119901,0.0158512021898241,0.0218308890418382,1,0,429255925
0,266593143,20190415,,2717-00417-1,603-131585,21380873+3029193,,J213808.66+302918.1,1849786481031300608,48282976,,STAR,tmgaia2,324.536379752853,30.4887348804299,tmgaia2,-80.3954,0.157874,-126.972,0.148346,gaia2,10.796,0.0561255,gaia2,80.852149182042,-16.1767367497983,339.897017090276,41.6344446228054,11.331,0.067,10.375,0.005,,,,,,,,,,,9.017,0.022,8.619,0.029,8.544,0.025,AAA-222-111-000-0-0,,8.506,0.023,8.579,0.02,8.489,0.021,8.065,0.207,10.2743,0.000306,9.7525,0.006,gbprp,spect,5336.96,105.031,4.55466,0.0770342,0.0512329,0.0280899,0.838682,0.0390829,0.92,0.116568,1.55954,0.324016,DWARF,0.514120638,0.01187615,92.3831,0.48265,0.0,0.0,263,0.0300376713,,,0.00357251335,0.0,0.0,,0.0788848,0.154252,0.042297,0.0358688,0.281748,0.366284,0.0694738,0.0845946,0.0112781,0.0124742,0.4802,0.4851,bj2018,91.8527,118.21,spect,10.7139,0.0011,9.70484,0.001256,1,,tycho2v3,tycho2b3,,2.53669889908282,2.29994148053669,324.535978064049,30.4881881960411,0.04566261687519,0.0515810830084338,1,0,456257501
0,267561446,20190415,,,735-070826,20460319+5651590,1237671939816161404,J204603.25+565200.8,2184173393247421184,57502850,,STAR,tmgaia2,311.513252413634,56.8663389739006,tmgaia2,50.5689,0.0447863,188.287,0.0326613,gaia2,9.04172,0.0182684,gaia2,93.9169810336249,8.54427284493847,353.321598544825,68.6075589483834,15.687,0.006,14.182,0.04,17.4577,0.0104809,15.0254,0.00314827,13.7666,0.00987792,15.7341,0.0137377,12.5811,0.00374103,11.296,0.021,10.708,0.028,10.497,0.02,AAA-222-111-000-0-0,,10.395,0.022,10.361,0.02,10.298,0.053,9.086,,13.5048,0.000335,12.5313,0.00728101,cdwrf,cdwrf,3855.0,157.0,4.68499,0.00984891,,,0.560391,0.0165845,0.554506,0.0202462,3.15089,0.164914,DWARF,0.0624848232,0.0139401555,110.246,0.224,0.0838185,,568,0.1319999,,,0.00176487316,,,schlegel,,,,,,,,,,,,,bj2018,,,cdwrf,14.4499,0.002151,12.5423,0.000983,1,,cdwrf,apassdr9,cooldwarfs_v8,0.789667242931111,0.506520398116407,311.513650748048,56.8671496546798,0.0199569325233443,0.0165438608849518,1,0,420499839
0,274662200,20190415,,,685-093501,21072810+4651537,,J210728.12+465154.8,2164365897458715392,53856787,,STAR,tmgaia2,316.867085133064,46.8649513062235,tmgaia2,24.5222,0.048965,98.0344,0.0448007,gaia2,23.7843,0.0279052,gaia2,88.4048680720275,-0.434647274073333,344.475199991479,58.8116947865715,14.571,0.033,13.152,0.046,,,,,,,,,,,9.488,0.02,8.835,0.023,8.577,0.016,AAA-222-111-000-0-0,,8.456,0.022,8.437,0.02,8.245,0.022,8.022,0.133,12.0687,0.000429,10.9313,0.00732298,cdwrf,cdwrf,3526.0,157.0,4.71105,0.00888535,,,0.53023,0.015565,0.527126,0.0201622,3.53608,0.176349,DWARF,0.0391518734,0.009318983,41.9934,0.04955,0.0,0.0,1986,0.157462567,,,0.004155103,0.0,0.0,,,,,,,,,,,,,,bj2018,,,cdwrf,13.3139,0.002666,10.9768,0.001291,1,,cdwrf,apassdr9,cooldwarfs_v8,0.827525396799588,0.694924305604546,316.867239555414,46.8653733988863,0.0240279411384625,0.0267088360329966,1,0,436630838
0,277507814,20190415,,3963-00091-1,748-065764,20434887+5934358,,J204348.86+593435.9,2193728870846417280,57861578,,STAR,tmgaia2,310.953582414594,59.5766032367703,tmgaia2,4.308,0.0448583,5.85226,0.0434121,gaia2,3.55842,0.0221614,gaia2,95.9171327957705,10.425944021363,358.640138798719,70.6096090630732,11.107,0.096,10.599,0.007,,,,,,,,,,,9.684,0.021,9.467,0.015,9.401,0.02,AAA-222-111-000-0-0,,9.352,0.023,9.379,0.02,9.221,0.036,8.999,0.311,10.5147,0.000303,10.1653,0.006,rered,gaia2,6588.0,247.617,4.1855,0.0974791,,,1.56661,0.0674497,1.372,0.253846,0.35684,0.0922486,DWARF,4.16514158,0.4962615,278.771,1.735,0.0663737,0.0439298,354,0.0899910554,,,0.00176906039,0.0472954,0.0405642,panstarrs,0.181891,0.3258,0.0480548,0.0868447,0.0646941,0.119803,0.101716,0.0932423,0.446645,0.545878,1.725,1.745,bj2018,231.008,264.226,dered,10.7819,0.000756,10.1163,0.000501,1,,tycho2v3,tycho2b3,,0.801421654591429,0.673209155265625,310.953619043442,59.5766284340062,0.0203187874580072,0.0208065323505343,1,0,418002133
0,352764091,20190415,,4250-00162-1,768-055413,20345934+6328312,,J203459.39+632830.2,2243601962363799680,58719675,,STAR,tmgaia2,308.747295501301,63.475317927041,tmgaia2,33.773,0.0592032,-88.3064,0.053648,gaia2,10.756,0.0268355,gaia2,98.5203385130922,13.5595220559246,7.41004819435391,73.6284786670587,9.758,0.037,9.16,0.003,,,,,,,,,,,8.041,0.03,7.713,0.036,7.659,0.018,AAA-111-111-000-0-0,,7.568,0.032,7.641,0.02,7.618,0.016,7.589,0.082,9.0057,0.000203,8.593,0.006,gbprp,gaia2,5891.0,124.622,4.30161,0.0816856,,,1.21037,0.0578543,1.07,0.140071,0.603427,0.1336,DWARF,1.58960879,0.0453172,92.7225,0.23245,0.0,0.0,257,0.01064256,,,0.006874047,0.0,0.0,,0.164183,0.11596,0.0618714,0.0538372,0.130944,0.136256,0.0886239,0.0747473,0.0474543,0.0431801,0.2319,0.233,bj2018,105.191,144.053,dered0,9.33437,0.000818,8.54954,0.00106,1,,tycho2v3,tycho2b3,,1.07930739245818,0.831961899665112,308.747621110276,63.4749377192965,0.0259816163987805,0.0263662389881717,1,0,410696148
0,365733349,20190415,,4255-01629-1,779-036740,20523998+6536326,,J205240.04+653631.9,2245652826430109184,59400708,,STAR,tmgaia2,313.166578478382,65.6090787321776,tmgaia2,43.2531,0.0565497,-68.6141,0.0559177,gaia2,8.67701,0.024177,gaia2,101.442627502834,13.2863981166821,16.9176277389071,72.8248185484269,11.383,0.084,10.445,0.007,,,,,,,,,,,9.193,0.02,8.842,0.031,8.779,0.021,AAA-122-111-000-0-0,,8.726,0.023,8.792,0.02,8.729,0.022,8.774,0.255,10.4468,0.000358,9.93119,0.0061,rered,gaia2,6180.0,362.01,4.57956,0.106778,,,0.923371,0.048206,1.181,0.199742,1.5001,0.406077,DWARF,1.12047327,0.236008,114.865,0.3215,0.223296,0.08964765,282,0.0286656488,,,0.004895804,0.127091,0.0522043,panstarrs,0.188418,0.211067,0.0417935,0.0546186,0.302887,0.509267,0.116752,0.0968035,0.349787,0.122229,0.321,0.322,bj2018,446.472,277.548,dered,10.8716,0.001729,9.88142,0.001013,1,,tycho2v3,tycho2b3,,1.04309155614022,0.867106998347759,313.16702943869,65.6087833110263,0.0235890417196705,0.0257574785399804,1,0,425584540
0,408203470,20190415,,,618-107480,20285071+3324520,,J202850.65+332450.8,1863785772330112768,,,STAR,tmgaia2,307.211334363466,33.4144668288502,tmgaia2,-76.25,2.0,-117.93,2.0,sblink,,,,73.3258602763876,-3.16504731499407,322.249423546196,50.3251686706463,,,15.73,0.2,,,,,,,,,,,11.518,0.023,10.972,0.03,10.754,0.026,AAA-222-111-000-0-0,,10.525,0.023,10.388,0.021,10.104,0.064,8.81,0.374,14.1954,0.00042,12.9984,0.00730453,cdwrf,cdwrf,3446.0,157.0,4.83941,0.00296261,,,0.38621,0.0118685,0.375832,0.0205222,6.52414,0.245099,DWARF,0.018949721,0.00464302534,89.21544,,,,953,0.117486469,,,0.0016331696,,,,,,,,,,,,,,,,,,,cdwrf,15.5279,0.002502,13.0535,0.001165,0,,cdwrf,,cooldwarfs_v8,32.3667627218618,31.0001058502534,307.210941054338,33.4139590753094,0.060877038871985,0.0810106592676422,1,0,405338325
0,417676622,20190415,,3551-00189-1,696-066565,19240775+4902249,,J192407.75+490224.8,2129550445852902656,54439818,11295426,STAR,tmgaia2,291.032358379399,49.0402578336391,tmgaia2,-7.33369,0.0386537,-10.4299,0.0478803,gaia2,6.90758,0.0207855,gaia2,80.6912970228172,15.1535810574712,312.034051075287,69.428997824684,10.728,0.063,10.077,0.004,,,,,,,,,,,8.975,0.046,8.662,0.029,8.588,0.022,AAA-112-111-000-0-0,,8.539,0.023,8.583,0.02,8.539,0.023,8.223,0.157,9.93355,0.000313,9.50898,0.006,rered,spect,5875.23,137.941,4.26474,0.0802204,0.12598,0.00399349,1.25931,0.0682412,1.064,0.134549,0.532773,0.12083,DWARF,1.70239532,0.0521341,144.166,0.435,0.0157672,0.00459718,338,0.0216992982,,,0.00351527333,0.00581764,0.00337672,panstarrs,0.14322,0.125877,0.0804176,0.0560648,0.118714,0.122946,0.0609047,0.0995361,0.0373972,0.066871,0.434,0.436,bj2018,162.406,113.477,spect,10.2723,0.000838,9.46393,0.000566,1,,tycho2v3,tycho2b3,,0.658743987742781,0.742501994807274,291.032310211233,49.0402129271349,0.0171545602662195,0.0230332535513061,1,0,280017089
0,198186769,20190415,,4193-01866-1,765-047800,16231632+6255302,1237671940339007523,J162316.32+625530.3,1628902566468951296,58641370,,STAR,tmgaia2,245.818065605488,62.9250628181165,tmgaia2,-5.99862,0.04257,13.5896,0.0518016,gaia2,2.30706,0.0246119,gaia2,94.3710688101173,40.5440305070305,188.169788442379,79.1429498564958,11.76,0.185,11.516,0.014,14.6032,0.00635026,11.6966,0.000675477,11.3235,0.000660628,11.2349,0.000881239,12.9057,0.00610895,10.345,0.021,10.114,0.019,10.083,0.019,AAA-222-111-00c-0-0,,10.031,0.023,10.077,0.02,9.981,0.04,8.979,,11.244,0.000801,10.8722,0.0064,rered,gaia2,6229.0,123.769,4.00146,0.0849854,,,1.8109,0.0823618,1.2,0.181195,0.202068,0.0473725,DWARF,4.447928,0.1837195,428.123,4.5455,0.0167469,0.00280911,41,0.007078682,,,0.001991954,0.00358749,0.00203073,panstarrs,0.130428,0.231963,0.0868166,0.077907,0.0335239,0.0612212,0.0588788,0.111092,0.224517,0.142922,4.498,4.593,bj2018,140.708,106.83,dered,11.5346,0.000743,10.8294,0.000821,1,,tycho2v3,tycho2b3,,0.773877461850944,0.80324091165407,245.818008861377,62.9251213289061,0.0220521993473315,0.0225328138460708,1,0,160340092
0,199688472,20190415,,3885-00829-1,740-054625,16523368+5758262,,J165233.67+575826.7,1430732122595894400,57388768,,STAR,tmgaia2,253.140304286878,57.9740047429061,tmgaia2,3.2237,0.245684,33.8139,0.301429,gaia2,5.22762,0.122436,gaia2,86.9648958267511,38.3572206996218,219.854736012976,78.442539667262,11.142,0.095,10.39,0.007,,,,,,,,,,,9.197,0.018,8.86,0.015,8.757,0.019,AAA-222-111-000-0-0,,8.701,0.023,8.729,0.02,8.687,0.02,8.6,0.151,10.2842,0.000414,9.84566,0.0061,rered,gaia2,5786.0,129.414,4.12523,0.0798906,,,1.46056,0.079598,1.038,0.130808,0.333149,0.0756084,DWARF,2.154011,0.127288,190.403,4.476,0.0146878,0.0057562,54,0.049589932,,,0.005163803,0.00396185,0.00755055,panstarrs,0.108259,0.153356,0.0964608,0.0627352,0.0548257,0.0963912,0.0524002,0.107381,0.151888,0.102688,4.373,4.579,bj2018,88.873,169.955,dered,10.6346,0.002003,9.79825,0.001524,1,,tycho2v3,tycho2b3,,4.35501793839883,4.67356438770229,253.140330460206,57.974150330535,0.116131185238245,0.114991893839744,1,0,164222843
0,202504234,20190415,,4184-00096-1,768-044922,15211438+6333557,,J152114.40+633355.2,1640813915233329408,58630925,,STAR,tmgaia2,230.309893013219,63.5654479603418,tmgaia2,20.745,0.0379324,-37.7859,0.0517172,gaia2,4.13819,0.0261898,gaia2,99.8688619647506,46.2897434923079,171.618634096814,73.2992179063954,12.36,0.293,11.647,0.021,,,,,,,,,,,10.282,0.02,10.004,0.017,9.929,0.022,AAA-222-111-000-0-0,,9.868,0.023,9.897,0.02,9.861,0.038,8.944,,11.2765,0.000463,10.8605,0.0064,rered,gaia2,5923.0,128.118,4.38461,0.0786111,,,1.1052,0.0529648,1.08,0.138624,0.800014,0.17379,DWARF,1.35439587,0.043535,239.983,1.52,0.0124859,0.00335674,36,0.030886624,,,0.00219879532,0.00349547,0.00321801,panstarrs,0.148705,0.128543,0.0495814,0.0563482,0.135783,0.211797,0.0683131,0.0889091,0.0386573,0.0484127,1.51,1.53,bj2018,136.856,119.38,dered,11.5931,0.001215,10.8017,0.00085,1,,tycho2v3,tycho2b3,,0.692009165867152,0.802126718080344,230.310093650493,63.565285271191,0.0217922900201548,0.0286024205756144,1,0,154922430
